title,year,id,imdb_id,rating
Fireproof,2008,1709,1129423,2
Gomorra,2008,233,0929425,1
The Lucky Ones,2008,265,0981072,3
Clash of the Santas,2008,6620,1286742,3
Bienvenue chez les Ch’tis,2008,6287,1064932,2
Die Welle,2008,7437,1063669,3
In Bruges,2008,34,0780536,1
Ashes of Time Redux,2008,1912,0109688,1
Dim Sum Funeral,2008,1548,1216477,3
Fashion,2008,492,0964516,3
"Synecdoche, New York",2008,1616,0383028,3
Fly Me to the Moon,2008,3998,0486321,0
The Reader,2008,273,0976051,1
Mirrors,2008,5205,0790686,1
Ghost in the Shell 2.0,2008,3693,1260502,3
Kung Fu Panda,2008,728,0441773,3
Igor,2008,1161,0465502,2
Taken,2008,428,0936501,3
One Million Yen Girl,2008,3016,1077094,3
Birdemic,2008,829,1316037,3
Eagle Eye,2008,463,1059786,1
Rachel Getting Married,2008,499,1084950,3
Brideshead Revisited,2008,7622,0412536,1
Happy-Go-Lucky,2008,1290,1045670,3
Bonnie &amp; Clyde vs. Dracula,2008,2843,1117379,3
Chi bi (Red Cliff),2008,1757,0425637,1
I Can’t Think Straight,2008,5584,0830570,3
Solo Quiero Caminar,2008,7381,1078600,3
The Duchess,2008,3461,0864761,3
The Loss of a Teardrop Diamond,2008,2357,0896031,3
Deadgirl,2008,5050,0896534,0
The Sisterhood of the Traveling Pants 2,2008,902,1018785,3
Sut,2008,2056,1284591,1
Bolt,2008,220,0397892,3
Camino,2008,6946,1206285,3
Doubt,2008,254,0918927,3
The Spirit,2008,4805,0831887,2
Disfigured,2008,8706,0830535,3
Horton Hears a Who!,2008,1142,0451079,1
Merlin,2008,2996,1199099,3
Ghost Town,2008,513,0995039,1
"Definitely, Maybe",2008,545,0832266,3
Journey to the Center of the Earth,2008,194,0373051,1
Indiana Jones and the Kingdom of the Crystal Skull,2008,1050,0367882,1
Hamlet 2,2008,2274,1104733,3
The Dark Knight,2008,66,0468569,3
La belle personne,2008,3510,1263778,3
Saw V,2008,9291,1132626,3
Franklyn,2008,584,0893402,2
T&ocirc;ky&ocirc; sonata (Tokyo Sonata),2008,1746,0938341,1
Bedtime Stories,2008,310,0960731,3
WALL-E,2008,3,0910970,1
Killshot,2008,1915,0443559,1
Nim’s Island,2008,73,0410377,3
Stargate: The Ark of Truth,2008,1585,0942903,3
The Hurt Locker,2008,495,0887912,1
Baby Mama,2008,140,0871426,3
Frost/Nixon,2008,990,0870111,1
Miss Pettigrew Lives for a Day,2008,350,0970468,3
Passengers,2008,1164,0449487,3
While She Was Out,2008,3020,0887971,3
I Sell the Dead,2008,3457,0902290,1
Wanted,2008,80,0493464,1
Revanche,2008,5748,1173745,1
Gran Torino,2008,502,1205489,2
"Patrik, Age 1.5",2008,7657,1067733,1
The Ruins,2008,5475,0963794,3
The Wrestler,2008,285,1125849,1
My Only Sunshine,2008,1801,1370212,3
Step Up 2: The Streets,2008,1104,1023481,3
Treeless Mountain,2008,5691,1143155,3
Quarantine,2008,541,1082868,3
Mannen som elsket Yngve,2008,8536,1114723,1
Iron Man,2008,190,0371746,2
Martyrs,2008,1398,1029234,3
Defiance,2008,3711,1034303,3
Sex and the City,2008,747,1000774,3
God’s Forgotten Town,2008,1178,1077084,3
Examined Life,2008,2694,1279083,3
Nick and Norah’s Infinite Playlist,2008,197,0981227,3
The House Bunny,2008,1014,0852713,3
The World is Big and Salvation Lurks Around the Corner,2008,2860,1178197,1
Inkheart,2008,306,0494238,3
What Doesn’t Kill You,2008,2342,1133991,1
The Beaches of Agnes,2008,523,1129435,3
All about women,2008,6861,1037146,3
Wendy and Lucy,2008,1749,1152850,3
Over Her Dead Body,2008,5244,0785007,3
Dante 01,2008,4483,0487928,3
Miracle at St. Anna,2008,1451,1046997,2
Sunshine Cleaning,2008,346,0862846,3
Made of Honor,2008,5007,0866439,2
The Secret Life of Bees,2008,927,0416212,3
Vantage Point,2008,176,0443274,3
27 Dresses,2008,212,0988595,3
The Sky Crawlers,2008,1829,1056437,3
Bottle Shock,2008,8698,0914797,1
Fanboys,2008,768,0489049,0
Phoebe in Wonderland,2008,2259,1034325,3
Flash of Genius,2008,470,1054588,1
Last Chance Harvey,2008,6097,1046947,3
Mad Money,2008,2022,0951216,3
Wild Child,2008,1394,1024255,3
L&aring;t den r&auml;tte komma in (Let the Right One In),2008,668,1139797,1
El regalo,2008,1107,1305138,2
Casi divas,2008,5658,1049948,3
The Edge of Love,2008,3467,0819714,3
Deception,2008,2331,0800240,1
Meet Dave,2008,193,0765476,1
The Chaser,2008,5858,1190539,0
Rain,2008,2461,0965440,3
Step Brothers,2008,260,0838283,1
Grizzly Park,2008,4812,0915460,3
Transsiberian,2008,2968,0800241,3
Jumper,2008,28,0489099,1
The Mutant Chronicles,2008,65,0490181,1
The Boy in the Striped Pajamas,2008,7190,0914798,3
Ciao,2008,883,0870089,0
Three Kingdoms: Resurrection of the Dragon,2008,3304,0882978,1
Max Payne,2008,309,0467197,3
Doomsday,2008,3758,0483607,3
The Gamers: Dorkness Rising,2008,1516,0447166,3
"10,000 BC",2008,6825,0443649,1
Lake Mungo,2008,8854,0816556,1
Milk,2008,242,1013753,1
Princess: A Modern Fairtyale,2008,5174,1052352,3
35 Shots of Rum,2008,2516,1100048,3
Mamma Mia!,2008,316,0795421,3
Three wise men,2008,730,1270769,1
Quantum of Solace,2008,465,0830515,1
Keith,2008,6059,0435679,3
Twilight,2008,501,1099212,3
Sauna,2008,1628,1124394,1
Prom Night,2008,5077,0926129,3
Venkovsky ucitel,2008,8528,1284526,1
Bronson,2008,5474,1172570,1
Seven Pounds,2008,2116,0814314,3
Tinker Bell,2008,473,0823671,3
Dead Space: Downfall,2008,8503,1267379,2
The Alphabet Killer,2008,540,0818165,3
Burn After Reading,2008,189,0887883,1
The Brothers Bloom,2008,2424,0844286,3
Death Race,2008,222,0452608,1
The Day the Earth Stood Still,2008,298,0970416,3
Lorna’s Silence,2008,1504,1186369,3
Marley &amp; Me,2008,1144,0822832,2
Zombie Strippers!,2008,2269,0960890,3
CJ7 (Changjiang 7 hao),2008,447,0940709,1
Hancock,2008,61,0448157,0
A Wednesday,2008,7536,1280558,1
Appaloosa,2008,196,0800308,1
City of Ember,2008,1013,0970411,3
Tropic Thunder,2008,263,0942385,0
Yes Man,2008,305,1068680,1
Mesrine: Killer Instinct,2008,1443,1259014,1
Futurama: Bender’s Game,2008,338,1054486,1
Picture This,2008,7813,1076252,2
Lion’s Den,2008,3381,1022606,3
Were the World Mine,2008,3512,0476991,3
I’ve Loved You So Long,2008,985,1068649,3
The Strangers,2008,3612,0482606,3
Adulthood,2008,2832,1126596,2
Coco avant Chanel,2009,1821,1035736,3
Capitalism: A Love Story,2009,726,1232207,1
Hideaway (Le refuge),2009,1485,1504429,3
Grey Gardens,2009,377,0758751,3
Lesbian Vampire Killers,2009,1885,1020885,3
Everybody’s Fine,2009,1917,0780511,2
Whatever Works,2009,497,1178663,3
Professor Layton and the Eternal Diva,2009,3082,1488591,3
Uncertainty,2009,2348,1086216,3
Tales from the Catholic Church of Elvis!,2009,6829,1082876,3
Redline,2009,6122,1483797,3
White Material,2009,1288,1135952,3
I can do bad all by myself,2009,6937,1385912,1
Solomon Kane,2009,6189,0970452,3
Serious Moonlight,2009,992,1133993,2
Sorority Row,2009,6224,1232783,3
Lebanon,2009,1796,1483831,0
My Last Five Girlfriends,2009,2258,1050002,3
Queen to Play,2009,5718,1082009,3
12 Men of Christmas,2009,5013,1446201,3
Splice,2009,900,1017460,3
Tsar,2009,536,1424431,1
[Rec] 2,2009,4764,1245112,1
Sherlock Holmes,2009,632,0988045,1
Lourdes,2009,1803,1405809,3
Fired Up!,2009,4086,1083456,1
A Town Called Panic,2009,2558,1433540,1
The Secret in Their Eyes,2009,1140,1305806,1
The Private Lives of Pippa Lee,2009,774,1134629,3
Soul Kitchen,2009,809,1244668,1
Monsters vs Aliens,2009,2656,0892782,3
Ngai chai dor ching,2009,1638,1463188,2
Our Summer in Tehran,2009,2755,1326956,3
Big Font. Large Spacing,2009,5857,1479163,3
Ju-on: White Ghost,2009,5923,1422675,3
Last Train Home,2009,2126,1512201,3
Up,2009,334,1049413,1
The Dancer and the Thief,2009,3377,1243375,0
All About Steve,2009,1180,0881891,3
Killer Bean Forever,2009,8776,1340108,0
About Elly,2009,1609,1360860,3
Echelon Conspiracy,2009,518,1124039,0
Fantastic Mr. Fox,2009,550,0432283,1
Fast &amp; Furious,2009,2401,1013752,1
Avatar,2009,582,0499549,3
Chloe,2009,1341,1352824,3
The City of Your Final Destination,2009,2540,0896923,3
Cargo,2009,1446,0381940,3
Map of the Sounds of Tokyo,2009,1549,1185376,1
Enter the Void,2009,2671,1191111,1
Fruit Fly,2009,5402,1326221,3
Inglourious Basterds,2009,557,0361748,3
Reservoir Hill,2009,5173,2177683,3
Drag Me to Hell,2009,654,1127180,3
Planet 51,2009,1421,0762125,1
In the Electric Mist,2009,4075,0910905,2
A Single Man,2009,697,1315981,1
17 Again,2009,315,0974661,3
Exam,2009,1454,1258197,3
The Slammin&#39; Salmon,2009,1488,1135525,3
Mother and Child,2009,1162,1121977,3
Love Happens,2009,6058,0899106,3
Cherrybomb,2009,7623,1248971,1
"My Son, My Son, What Have Ye Done",2009,3165,1233219,2
The Messenger,2009,2776,0790712,1
Drool,2009,5506,1268962,3
Breaking Upwards,2009,8593,1247644,3
(Untitled),2009,7382,1132193,1
One Hot Summer,2009,4114,1422201,2
The Final Destination,2009,4596,1144884,3
The Concert,2009,3462,1320082,2
Dear Lemon Lima,2009,2685,1242423,3
X-Men Origins: Wolverine,2009,507,0458525,3
Coco Chanel &amp; Igor Stravinsky,2009,1634,1023441,2
Underworld: Rise of the Lycans,2009,539,0834001,1
Dom zly,2009,5120,1485698,1
Madea Goes to Jail,2009,6573,1142800,0
Bitch Slap,2009,635,1212974,3
My Bloody Valentine 3D,2009,2489,1179891,2
Deadline,2009,4049,1242618,3
My Queen Karo,2009,677,1272041,3
Surviving Evil,2009,4846,0804539,3
Natale a Beverly Hills,2009,4467,1504362,1
A Serious Man,2009,1870,1019452,2
Wild About Harry,2009,3813,0435711,3
The Boat That Rocked,2009,812,1131729,3
Daybreakers,2009,910,0433362,1
Up in the Air,2009,578,1193138,2
The Cry of the Owl,2009,6580,1034302,0
A Perfect Getaway,2009,642,0971209,3
"She, a Chinese",2009,1410,1389374,2
Gamer,2009,2536,1034032,1
Tournament,2009,2174,0471041,0
The Disappearance of Alice Creed,2009,1813,1379177,0
The Lovely Bones,2009,718,0380510,3
Valhalla Rising,2009,4129,0862467,0
The Boondock Saints II: All Saints Day,2009,2600,1300851,0
The Time Traveler&#39;s Wife,2009,1909,0452694,3
G.I. Joe: The Rise of Cobra,2009,453,1046173,1
An Education,2009,885,1174732,3
And Then Came Lola,2009,5462,1123894,3
Mega Shark vs Giant Octopus,2009,2470,1350498,0
Heartless,2009,5202,1220214,1
Adventureland,2009,311,1091722,3
Terminator Salvation,2009,344,0438488,2
Life During Wartime,2009,1484,0808526,3
In the Loop,2009,496,1226774,3
Law Abiding Citizen,2009,892,1197624,3
Zombieland,2009,528,1156398,3
Hachi: A Dog’s Tale,2009,8555,1028532,1
Wonder Woman,2009,3585,1186373,3
The Unborn,2009,1721,1139668,3
What’s Your Raashee?,2009,9030,1242530,2
Modern Family,2009,2915,1442437,3
Paa,2009,3730,1532957,2
Cooking with Stella,2009,1526,1479676,3
My Sister’s Keeper,2009,798,1078588,3
District 9,2009,468,1136608,1
El traspatio (Backyard),2009,5116,1257579,3
2012,2009,1695,1190080,1
Carriers,2009,4763,0806203,3
J’ai tu&eacute; ma m&egrave;re,2009,2196,1424797,2
Watchmen,2009,358,0409459,3
OSS 117: Lost in Rio,2009,3061,1167660,1
State of Play,2009,5019,0473705,3
Astro Boy,2009,906,0375568,3
Triangle,2009,5889,1187064,3
The Girl Who Kicked the Hornets&#39; Nest,2009,2125,1343097,3
Spring Breakdown,2009,680,0814331,3
TiMER,2009,2166,1179794,2
Dead Snow,2009,1080,1278340,2
Helen,2009,714,1012729,3
The Box,2009,2239,0362478,3
New Moon,2009,780,1259571,3
Youth in Revolt,2009,1179,0403702,1
Brief Interviews With Hideous Men,2009,2304,0790627,0
RoboGeisha,2009,3472,1381512,3
The Girl with the Dragon Tattoo,2009,485,1132620,3
Where the Wild Things Are,2009,2336,0386117,1
David’s Birthday,2009,4780,1273204,3
Land of the Lost,2009,7359,0457400,0
Mr. Nobody,2009,1413,0485947,1
Thick as Thieves,2009,307,1112782,1
Los viajes del viento,2009,721,1426374,1
Not Since You,2009,4931,1072438,2
Invictus,2009,1186,1057500,1
The Taking of Pelham 123,2009,456,1111422,0
Amelia,2009,5367,1129445,3
Fish Tank,2009,888,1232776,3
Crossing Over,2009,2042,0924129,3
The Informant!,2009,987,1130080,1
Case 39,2009,1750,0795351,3
The Imaginarium of Doctor Parnassus,2009,696,1054606,1
Coraline,2009,314,0327597,3
Defendor,2009,1823,1303828,1
Harry Brown,2009,3345,1289406,1
The Soloist,2009,347,0821642,1
Brothers,2009,1487,0765010,3
Opie Gets Laid,2009,8456,0446043,3
The Maiden Heist,2009,531,1107860,0
Ninja Assassin,2009,563,1186367,1
The Ugly Truth,2009,1724,1142988,2
Infestation,2009,4006,1020543,3
Ju-on: Black Ghost,2009,5951,1422674,3
Georgia O’Keeffe,2009,7010,1320286,3
The Secret of Kells,2009,703,0485601,0
Headhunter,2009,3356,1322315,1
Knowing,2009,354,0448011,1
The Unloved,2009,1494,1268989,3
Away We Go,2009,804,1176740,3
Orphan,2009,471,1148204,3
The Good Witch&#39;s Garden,2009,4014,1312251,3
Bride Wars,2009,1395,0901476,3
Villa Amalia,2009,1036,1348327,3
Air Doll,2009,1043,1371630,1
The Milk of Sorrow,2009,1805,1206488,3
The Wild Hunt,2009,4466,1493886,1
Vampire Girl versus Frankenstein Girl,2009,4088,1425928,3
The Hangover,2009,361,1119646,1
The Wrong House,2009,5695,1648194,3
Friday the 13th,2009,4570,0758746,2
Lost Persons Area,2009,811,1405808,1
The Girl (Flickan),2009,3847,1342378,3
Cracks,2009,2396,1183665,3
The Assassin Next Door,2009,1705,1198153,3
The Girl on the Train,2009,1011,1183672,3
The House of the Devil,2009,641,1172994,3
The Fourth Kind,2009,4062,1220198,3
Cosmonauta,2009,5966,1332054,3
The Maid,2009,3752,1187044,3
Aliens in the Attic,2009,5666,0775552,3
Albino Farm,2009,3821,1050001,3
The Last House on the Left,2009,5363,0844708,3
Year One,2009,8848,1045778,3
Brooklyn’s Finest,2009,951,1210042,1
Broken Embraces,2009,2830,0913425,3
XXXHOLiC: Shunmuki - Kouhen,2009,6214,1461305,3
Still waiting,2009,1780,1116186,3
Polytechnique,2009,4827,1194238,3
Agora,2009,692,1186830,1
Red Riding: In the Year of Our Lord 1974,2009,724,1259574,1
Bring It On: Fight to the Finish,2009,758,1349482,3
Harry Potter and the Half-Blood Prince,2009,375,0417741,3
Mutants,2009,2606,1146320,3
Ajami,2009,891,1077262,2
Surrogates,2009,527,0986263,1
The Hole,2009,8003,1085779,3
G-Force,2009,2378,0436339,1
Hua Mulan,2009,1286,1308138,3
Eyes Wide Open,2009,2443,1424327,1
Survival of the Dead,2009,1720,1134854,1
Children of the Corn,2009,5907,1290135,1
Pope Joan,2009,9368,0458455,3
Dead Like Me: Life After Death,2009,278,1079444,3
The Girl Who Played with Fire,2009,2149,1216487,3
The Young Victoria,2009,1490,0962736,3
Cloudy with a Chance of Meatballs,2009,534,0844471,1
Frequently Asked Questions About Time Travel,2009,932,0910554,2
Ghosted,2009,665,1252595,3
Star Trek,2009,324,0796366,3
Veronika Decides to Die,2009,2956,1068678,3
Elsewhere,2009,4533,0874271,3
I Come with the Rain,2009,4217,1024744,0
Bran Nue Dae,2009,6067,1148165,1
The Road,2009,713,0898367,1
After.Life,2009,6311,0838247,1
&quot;Chess in Concert&quot;,2009,1111,1340768,1
Awaydays,2009,5359,1137436,2
The Scouting Book for Boys,2009,1936,1022885,2
Hannah Free,2009,1574,1315214,3
Whiteout,2009,4265,0365929,3
The Men Who Stare at Goats,2009,548,1234548,0
Antichrist,2009,644,0870984,0
Finding Bliss,2009,2936,1185242,3
The Joneses,2009,5636,1285309,3
The Girlfriend Experience,2009,1479,1103982,3
Public Enemies,2009,371,1152836,1
Exit 117,2009,2635,1521783,2
Mary and Max,2009,2669,0978762,1
Accidents Happen,2009,7614,1119123,3
The Proposal,2009,1282,1041829,2
The Invention of Lying,2009,555,1058017,2
Le h&eacute;risson,2009,2439,1442519,3
According to Greta,2009,3997,1059925,3
Summer Wars,2009,1486,1474276,3
44 Inch Chest,2009,1520,0914837,1
Julie &amp; Julia,2009,427,1135503,3
Duplicity,2009,498,1135487,2
Technotise - Edit i ja,2009,3936,1372301,3
The Princess and the Frog,2009,562,0780521,3
The Blind Side,2009,2048,0878804,2
The Horde,2009,3200,1183276,0
A Prophet (Un Prophete),2009,1756,1235166,1
The Double Hour,2009,2884,1379222,3
Jaffa,2009,1797,1406160,3
Nasty Old People,2009,5251,1527679,3
Evangelion: 2.0 You Can (Not) Advance,2009,3732,0860906,3
Push,2009,353,0465580,3
Perrier’s Bounty,2009,1493,1003034,0
Princess Protection Program,2009,385,1196339,3
(500) Days of Summer,2009,434,1022603,1
Desert Flower,2009,2650,1054580,3
Attack on Leningrad,2009,3838,0432314,3
Butter bei die Fische,2009,7176,1362534,3
Reykjavik Whale Watching Massacre,2009,5784,1075749,3
Dorian Gray,2009,7628,1235124,1
C Me Dance,2009,4322,1314645,3
Alice,2009,2454,1461312,3
Nowhere Boy,2009,5153,1266029,3
The Uninvited,2009,4765,0815245,3
Chohatsu Daikaiju Gehara,2009,6571,3671900,0
Precious: Based on the Novel Push by Sapphire,2009,633,0929632,3
Pandorum,2009,4047,1188729,1
"Police, Adjective",2009,1804,1337051,1
Nine,2009,709,0875034,2
Adam,2009,4119,1185836,2
Funny People,2009,408,1201167,1
Dance Subaru,2009,3846,1230424,3
Transformers: Revenge of the Fallen,2009,477,1055369,3
Moon,2009,544,1182345,1
Love Takes Wing,2009,5891,1269560,3
Thirst (Bakjwi),2009,1738,0762073,3
Ondine,2009,2127,1235796,3
Micmacs (Micmacs &agrave; tire-larigot),2009,1771,1149361,3
Cold Souls,2009,9007,1127877,1
Cairo Time,2009,1440,0896529,3
Il richiamo,2009,3378,1463167,3
Vision - Aus dem Leben der Hildegard von Bingen,2009,1508,0995850,3
Get Low,2009,2273,1194263,1
Undertow,2009,1577,1368491,3
London River,2009,1214,1227787,3
"I Love You, Man",2009,519,1155056,2
Confessions of a Shopaholic,2009,915,1093908,3
Paper Heart,2009,2435,1331064,3
XXXHOLic: Shunmuki - Zenpen,2009,6213,1263772,3
Suck,2009,2134,1323605,1
The Limits of Control,2009,1779,1135092,1
Go get some rosemary,2009,1482,1426362,1
I Love You Phillip Morris,2009,757,1045772,1
Blood: The Last Vampire,2009,423,0806027,3
Ice Age: Dawn of the Dinosaurs,2009,458,1080016,1
9,2009,494,0472033,0
Little Girl,2009,3516,1426371,3
Humpday,2009,922,1334537,1
Black Dynamite,2009,4000,1190536,2
The Good Guy,2009,2109,1247662,3
Futurama: Into the Wild Green Yonder,2009,276,1054487,3
The Skeptic,2009,4076,0493451,1
Yesterday Was a Lie,2009,1557,0448182,3
Tinker Bell and the Lost Treasure,2009,3906,1216516,3
Ink,2009,2777,1071804,3
The Descent: Part 2,2009,6533,1073105,3
Beeswax,2009,996,1339268,3
Looking for Eric,2009,7723,1242545,1
Make the Yuletide Gay,2009,5586,1305714,3
Taking Woodstock,2009,6270,1127896,1
Scheherazade Tell Me a Story,2009,1137,1473149,3
It’s Complicated,2009,771,1230414,3
Celda 211,2009,7917,1242422,0
Last of the Living,2009,5052,1351177,0
Fatal Rescue,2009,7631,1144825,1
Beautiful Kate,2009,6883,1209377,3
Madeo,2009,678,1216496,3
Dogtooth,2009,712,1379182,3
Angels &amp; Demons,2009,331,0808151,0
Armored,2009,3779,0913354,0
Nothing Personal,2009,1177,1320352,3
Br&uuml;no,2009,480,0889583,0
3 Idiots,2009,3066,1187043,1
Dead Hooker in a Trunk,2009,4332,1508661,3
The Last Station,2009,946,0824758,3
The Human Centipede (First Sequence),2009,978,1467304,3
Kaiji: The Ultimate Gambler,2009,2464,1309449,0
Jennifer’s Body,2009,643,1131734,3
Mystery Team,2009,8146,1237838,1
He’s Just Not That Into You,2009,3299,1001508,3
Do Comeco ao Fim,2009,4929,1440741,2
Year of the Carnivore,2009,3041,1372306,3
El nino pez,2009,5034,1235842,3
Bright Star,2009,886,0810784,3
Whip It,2009,522,1172233,3
The Bad Lieutenant: Port of Call - New Orleans,2009,2438,1095217,3
Storm,2009,2105,0768239,3
The Crazies,2010,694,0455407,3
La tete en friche,2010,1519,1455151,1
The Great Vazquez,2010,1624,1525915,3
Little White Lies,2010,2773,1440232,3
30 Days of Night: Dark Days,2010,5876,1320304,3
The Killer Inside Me,2010,4003,0954947,1
Twelve Thirty,2010,5536,1520453,3
And Soon the Darkness,2010,2112,1391034,3
YellowBrickRoad,2010,4038,1398428,3
Due Date,2010,2190,1231583,1
The Clinic,2010,2951,1345772,3
Cyrus,2010,1166,1336617,1
An Invisible Sign,2010,3022,1212454,3
The Kids Are All Right,2010,1199,0842926,3
Sex and the city 2,2010,835,1261945,3
Edge of Darkness,2010,3459,1226273,1
The Whistleblower,2010,3169,0896872,3
Fair Game,2010,2780,0977855,3
The Ward,2010,2813,1369706,3
Certified Copy,2010,2119,1020773,3
The Last Song,2010,5990,1294226,3
The Perfect Host,2010,9076,1334553,2
"Fanny, Annie &amp; Danny",2010,6069,1614338,3
Third Star,2010,8538,1510906,1
Dinner for Schmucks,2010,1407,0427152,1
Hot Tub Time Machine,2010,715,1231587,1
Monsters,2010,1842,1470827,0
Jucy,2010,1507,1336999,3
18 comidas,2010,2629,1671616,2
The Lottery,2010,2272,1515935,3
Halo: Legends,2010,7927,1480660,1
Everything Must Go,2010,2305,1531663,1
Trigger,2010,1938,1624408,3
The Town,2010,1576,0840361,1
Steam of Life,2010,2337,1583323,0
Stonehenge Apocalypse,2010,3505,1488598,3
Aftershock,2010,3109,1393746,3
Boy,2010,1016,1560139,1
Chasing Legends,2010,2863,1996211,0
Valkaama,2010,5239,1669706,2
The Heavy,2010,2178,0473364,0
Das letzte Schweigen,2010,6728,1361835,3
Insidious,2010,2280,1591095,3
Letters to Juliet,2010,823,0892318,3
Into Our Own Hands,2010,1618,1653853,3
The Tempest,2010,1653,1274300,3
Jo’s Boy,2010,3157,1548603,0
Exit Through the Gift Shop,2010,988,1587707,0
